transaction_id,customer_id,transaction_date,order_value,products_purchased,discount_applied
664,261,2024-07-13,86.81,4,0.0
665,262,2024-03-14,50.17,4,0.0
666,263,2024-03-14,57.57,5,0.0
667,263,2024-04-26,62.76,2,5.0
668,263,2024-06-02,53.27,3,15.0
669,264,2024-03-15,87.79,2,0.0
670,264,2024-04-01,68.75,2,5.0
671,265,2024-03-15,84.49,2,0.0
672,265,2024-05-14,75.15,2,15.0
673,266,2024-03-15,74.68,4,0.0
674,266,2024-04-10,74.4,2,20.0
675,267,2024-03-15,84.3,3,0.0
676,268,2024-03-15,39.85,4,0.0
677,268,2024-04-04,39.93,4,20.0
678,269,2024-03-15,77.75,3,0.0
679,269,2024-04-20,76.47,1,10.0
680,269,2024-05-01,66.11,1,20.0
681,270,2024-03-15,36.31,5,0.0
682,271,2024-03-15,93.76,2,0.0
683,271,2024-03-29,67.1,4,5.0
684,272,2024-03-16,42.86,5,0.0
685,273,2024-03-16,59.54,2,0.0
686,273,2024-04-10,44.48,3,0.0
687,274,2024-03-16,70.9,5,0.0
688,274,2024-04-25,69.06,3,20.0
689,275,2024-03-17,84.65,4,0.0
690,275,2024-04-14,90.65,2,15.0
691,275,2024-06-05,87.34,3,0.0
692,275,2024-06-21,75.19,3,0.0
693,276,2024-03-18,76.6,2,0.0
694,277,2024-03-18,44.28,1,0.0
695,277,2024-04-23,41.52,3,0.0
696,278,2024-03-18,57.18,3,0.0
697,279,2024-03-18,55.81,3,0.0
698,280,2024-03-18,34.37,3,0.0
699,281,2024-03-18,76.99,3,0.0
700,281,2024-05-01,58.59,2,15.0
701,281,2024-05-24,71.25,4,0.0
702,282,2024-03-18,87.0,5,0.0
703,282,2024-05-15,86.56,4,10.0
704,283,2024-03-18,95.77,2,0.0
705,283,2024-04-08,104.93,2,0.0
706,283,2024-05-15,100.54,1,0.0
707,284,2024-03-18,40.99,2,0.0
708,285,2024-03-18,92.33,4,0.0
709,285,2024-04-26,92.7,4,0.0
710,285,2024-05-27,90.71,3,0.0
711,286,2024-03-19,39.84,5,0.0
712,286,2024-05-03,41.31,3,0.0
713,287,2024-03-19,59.23,4,0.0
714,287,2024-05-15,47.4,4,0.0
715,288,2024-03-19,35.49,3,0.0
716,288,2024-04-18,36.99,3,20.0
717,289,2024-03-19,49.5,5,0.0
718,290,2024-03-19,52.93,4,0.0
719,290,2024-05-12,58.13,4,0.0
720,290,2024-05-31,37.17,3,0.0
721,291,2024-03-19,78.3,3,0.0
722,292,2024-03-19,76.57,5,0.0
723,292,2024-05-06,62.02,4,5.0
724,293,2024-03-19,82.39,3,0.0
725,293,2024-03-29,89.68,1,20.0
726,294,2024-03-19,69.98,5,0.0
727,294,2024-04-25,69.98,1,15.0
728,294,2024-05-03,66.14,2,15.0
729,295,2024-03-20,69.23,2,0.0
730,295,2024-05-19,71.88,4,0.0
731,296,2024-03-20,96.06,3,0.0
732,296,2024-04-30,77.9,2,20.0
733,297,2024-03-21,76.04,3,0.0
734,298,2024-03-21,54.49,2,0.0
735,299,2024-03-21,66.5,4,0.0
736,299,2024-05-09,64.36,2,0.0
737,300,2024-03-22,78.04,3,0.0
738,300,2024-04-26,56.02,2,10.0
739,301,2024-03-22,38.69,2,0.0
740,302,2024-03-22,75.51,3,0.0
741,302,2024-04-20,56.41,1,5.0
742,303,2024-03-22,48.66,4,0.0
743,303,2024-04-03,37.61,2,0.0
744,304,2024-03-22,54.97,2,0.0
745,305,2024-03-22,76.46,3,0.0
746,305,2024-05-14,82.37,2,0.0
747,306,2024-03-22,57.52,3,0.0
748,306,2024-05-13,46.87,2,0.0
749,307,2024-03-22,87.04,2,0.0
750,307,2024-04-10,67.09,3,0.0
751,307,2024-05-18,73.29,3,0.0
752,308,2024-03-23,68.79,2,0.0
753,308,2024-05-22,64.26,2,0.0
754,308,2024-07-09,70.47,3,20.0
755,308,2024-08-29,74.8,3,10.0
756,309,2024-03-23,96.71,5,0.0
757,310,2024-03-23,36.05,2,0.0
758,311,2024-03-23,74.32,1,0.0
759,312,2024-03-23,42.7,2,0.0
760,313,2024-03-23,87.67,3,0.0
761,314,2024-03-23,87.87,1,0.0
762,314,2024-04-25,78.22,1,0.0
763,315,2024-03-24,89.01,3,0.0
764,315,2024-04-29,81.77,1,20.0
765,315,2024-06-14,78.56,4,10.0
766,316,2024-03-24,37.37,4,0.0
767,316,2024-05-16,31.74,4,0.0
768,317,2024-03-25,64.46,3,0.0
769,317,2024-04-15,64.8,1,10.0
770,317,2024-06-10,52.07,4,10.0
771,317,2024-06-27,68.9,2,10.0
772,318,2024-03-25,48.16,2,0.0
773,318,2024-04-22,48.9,1,0.0
774,319,2024-03-25,95.56,3,0.0
775,319,2024-04-11,84.5,2,15.0
776,319,2024-04-29,78.41,2,0.0
777,320,2024-03-25,35.77,2,0.0
778,321,2024-03-25,46.98,1,0.0
779,322,2024-03-25,74.32,5,0.0
780,322,2024-05-01,56.76,4,0.0
781,323,2024-03-25,58.71,2,0.0
782,324,2024-03-25,47.77,4,0.0
783,325,2024-03-26,62.34,3,0.0
784,325,2024-05-21,51.79,4,0.0
785,326,2024-03-26,84.58,5,0.0
786,326,2024-05-03,81.87,1,10.0
787,326,2024-06-17,65.23,3,0.0
788,326,2024-07-26,87.06,4,10.0
789,327,2024-03-26,61.63,2,0.0
790,327,2024-04-04,48.35,1,5.0
791,327,2024-05-22,47.58,3,0.0
792,328,2024-03-26,88.18,4,0.0
793,328,2024-04-18,95.53,2,5.0
794,328,2024-06-07,79.97,4,0.0
795,329,2024-03-27,61.56,3,0.0
796,330,2024-03-27,40.22,4,0.0
797,331,2024-03-28,64.83,2,0.0
798,331,2024-05-10,58.53,4,15.0
799,332,2024-03-28,74.97,4,0.0
800,333,2024-03-28,39.17,4,0.0
801,333,2024-05-01,31.47,1,15.0
802,334,2024-03-28,59.3,5,0.0
803,334,2024-05-04,58.4,3,20.0
804,334,2024-05-22,64.77,4,10.0
805,334,2024-05-29,49.51,3,15.0
806,335,2024-03-28,68.71,5,0.0
807,336,2024-03-28,32.51,4,0.0
808,336,2024-04-22,23.28,4,20.0
809,337,2024-03-28,38.41,3,0.0
810,337,2024-05-12,37.43,4,0.0
811,338,2024-03-28,71.77,3,0.0
812,338,2024-04-21,55.37,4,0.0
813,338,2024-05-18,58.78,1,0.0
814,339,2024-03-28,72.74,1,0.0
815,339,2024-04-15,53.36,2,0.0
816,340,2024-03-29,52.3,4,0.0
817,340,2024-05-04,51.02,4,0.0
818,340,2024-05-31,44.41,1,0.0
819,340,2024-07-23,38.26,3,15.0
820,341,2024-03-29,65.54,4,0.0
821,341,2024-05-22,52.61,1,15.0
822,341,2024-06-05,66.68,3,10.0
823,342,2024-03-29,45.95,5,0.0
824,343,2024-03-29,76.15,3,0.0
825,344,2024-03-29,94.27,4,0.0
826,344,2024-05-19,95.34,1,0.0
827,345,2024-03-29,56.12,3,0.0
828,345,2024-05-01,43.93,4,20.0
829,346,2024-03-29,36.03,3,0.0
830,347,2024-03-29,46.99,3,0.0
831,347,2024-04-19,33.23,2,0.0
832,347,2024-05-14,46.58,4,10.0
833,348,2024-03-30,62.04,5,0.0
834,348,2024-04-30,55.23,1,10.0
835,348,2024-05-27,52.02,2,5.0
836,348,2024-07-20,55.81,2,10.0
837,349,2024-03-31,68.91,4,0.0
838,349,2024-05-13,74.91,4,15.0
839,349,2024-06-02,68.86,3,10.0
840,350,2024-03-31,72.78,3,0.0
841,350,2024-05-06,51.81,2,10.0
842,351,2024-04-01,63.25,4,0.0
843,351,2024-04-26,58.35,2,5.0
844,351,2024-06-06,47.61,1,10.0
845,351,2024-06-26,49.62,3,0.0
846,352,2024-04-01,75.22,2,0.0
847,353,2024-04-01,79.03,5,0.0
848,353,2024-05-26,62.2,3,10.0
849,353,2024-06-25,75.25,3,15.0
850,354,2024-04-01,39.91,4,0.0
851,355,2024-04-01,81.86,4,0.0
852,355,2024-05-06,62.44,2,20.0
853,355,2024-05-13,74.74,4,0.0
854,356,2024-04-01,46.91,4,0.0
855,357,2024-04-01,54.69,4,0.0
856,357,2024-05-18,38.92,2,0.0
857,357,2024-06-30,54.3,3,0.0
858,358,2024-04-01,86.44,2,0.0
859,358,2024-04-13,93.42,4,0.0
860,359,2024-04-02,95.19,2,0.0
861,359,2024-05-25,99.94,4,0.0
862,360,2024-04-02,51.48,3,0.0
863,360,2024-04-13,54.45,4,0.0
864,360,2024-06-02,48.46,2,0.0
865,361,2024-04-02,66.43,5,0.0
866,362,2024-04-02,78.14,2,0.0
867,362,2024-04-13,54.91,4,0.0
868,363,2024-04-02,35.48,4,0.0
869,363,2024-05-05,38.43,1,15.0
870,364,2024-04-02,43.17,5,0.0
871,365,2024-04-02,41.63,4,0.0
872,366,2024-04-02,79.1,1,0.0
873,366,2024-05-04,81.58,1,15.0
874,366,2024-06-25,84.71,4,15.0
875,366,2024-07-09,58.65,3,20.0
876,367,2024-04-03,79.4,2,0.0
877,367,2024-05-22,66.37,4,0.0
878,368,2024-04-03,39.45,3,0.0
879,369,2024-04-03,72.21,3,0.0
880,370,2024-04-03,44.69,4,0.0
881,371,2024-04-03,92.96,2,0.0
882,371,2024-05-24,81.61,4,20.0
883,372,2024-04-03,58.04,2,0.0
884,372,2024-04-28,41.23,3,0.0
885,373,2024-04-03,62.21,3,0.0
886,373,2024-05-20,51.13,4,15.0
887,374,2024-04-03,83.29,2,0.0
888,374,2024-04-28,86.93,2,0.0
889,374,2024-05-18,77.73,1,0.0
890,375,2024-04-04,79.09,3,0.0
891,376,2024-04-04,39.5,4,0.0
892,377,2024-04-04,59.44,3,0.0
893,378,2024-04-04,92.73,5,0.0
894,378,2024-05-12,88.96,4,20.0
895,378,2024-06-12,65.44,3,0.0
896,378,2024-07-02,73.23,1,0.0
897,379,2024-04-04,86.94,3,0.0
898,379,2024-05-17,92.6,2,0.0
899,380,2024-04-04,70.77,1,0.0
900,380,2024-04-17,76.49,1,10.0
901,380,2024-05-28,73.5,1,10.0
902,381,2024-04-04,82.69,4,0.0
903,382,2024-04-04,61.78,2,0.0
904,382,2024-05-28,47.76,2,15.0
905,382,2024-07-19,54.52,3,0.0
906,383,2024-04-04,75.3,1,0.0
907,384,2024-04-05,94.65,5,0.0
908,384,2024-04-25,74.87,4,10.0
909,384,2024-06-05,99.63,3,0.0
910,385,2024-04-05,41.25,1,0.0
911,385,2024-04-19,36.17,2,5.0
912,385,2024-06-02,32.42,3,5.0
913,386,2024-04-05,64.92,5,0.0
914,386,2024-04-19,64.14,2,5.0
915,387,2024-04-06,66.97,1,0.0
916,387,2024-05-09,62.99,2,5.0
917,387,2024-06-15,60.65,3,15.0
918,387,2024-07-26,53.55,3,0.0
919,388,2024-04-06,35.66,2,0.0
920,389,2024-04-06,93.3,1,0.0
921,389,2024-05-15,82.87,2,0.0
922,389,2024-06-18,90.43,4,0.0
923,389,2024-08-07,85.41,2,0.0
924,390,2024-04-07,87.02,2,0.0
925,390,2024-05-03,72.05,4,10.0
926,390,2024-05-29,93.2,2,0.0
927,391,2024-04-07,63.89,2,0.0
928,391,2024-05-09,64.81,2,20.0
929,391,2024-06-18,69.8,4,15.0
930,392,2024-04-07,65.54,2,0.0
931,392,2024-06-06,53.84,3,0.0
932,392,2024-07-05,67.62,4,0.0
933,393,2024-04-07,92.38,4,0.0
934,393,2024-05-09,66.71,3,5.0
935,394,2024-04-07,44.02,2,0.0
936,395,2024-04-07,70.11,2,0.0
937,395,2024-05-29,56.25,3,20.0
938,396,2024-04-08,79.98,3,0.0
939,396,2024-05-09,66.41,2,10.0
940,397,2024-04-09,40.84,5,0.0
941,398,2024-04-09,57.68,3,0.0
942,398,2024-05-01,44.08,4,15.0
943,399,2024-04-09,71.54,4,0.0
944,400,2024-04-10,89.88,2,0.0
945,400,2024-05-25,83.99,1,0.0
946,400,2024-06-22,72.84,4,0.0
947,400,2024-07-07,94.58,3,0.0
948,401,2024-04-10,65.27,2,0.0
949,402,2024-04-10,57.5,2,0.0
950,402,2024-05-21,57.79,3,0.0
951,402,2024-07-16,41.81,3,20.0
952,403,2024-04-10,96.17,4,0.0
953,403,2024-05-07,85.33,3,5.0
954,403,2024-06-26,104.69,3,0.0
955,404,2024-04-10,92.03,2,0.0
956,404,2024-05-13,80.15,4,20.0
957,405,2024-04-10,82.05,5,0.0
958,405,2024-05-19,69.69,4,10.0
959,406,2024-04-10,50.28,5,0.0
960,407,2024-04-10,95.13,5,0.0
961,407,2024-05-23,79.29,1,0.0
962,408,2024-04-10,95.58,5,0.0
963,408,2024-05-19,99.26,4,0.0
964,409,2024-04-10,61.93,1,0.0
965,409,2024-05-04,54.89,2,15.0
966,410,2024-04-10,41.17,3,0.0
967,410,2024-05-28,38.29,4,5.0
968,411,2024-04-11,59.33,5,0.0
969,411,2024-05-27,61.19,1,0.0
970,411,2024-06-30,45.1,2,20.0
971,412,2024-04-11,78.0,2,0.0
972,412,2024-06-02,81.66,2,0.0
973,413,2024-04-11,81.15,3,0.0
974,413,2024-04-19,74.12,1,20.0
975,414,2024-04-11,51.93,1,0.0
976,414,2024-05-08,55.64,2,15.0
977,414,2024-05-25,45.16,2,0.0
978,415,2024-04-11,78.1,3,0.0
979,415,2024-05-16,58.52,1,5.0
980,415,2024-07-09,81.35,4,0.0
981,416,2024-04-11,88.45,4,0.0
982,416,2024-04-30,69.19,1,5.0
983,417,2024-04-12,78.77,2,0.0
984,418,2024-04-12,93.31,2,0.0
985,419,2024-04-12,73.62,4,0.0
986,420,2024-04-12,45.56,3,0.0
987,421,2024-04-12,73.07,1,0.0
988,421,2024-05-05,66.02,1,5.0
989,422,2024-04-12,51.39,4,0.0
990,423,2024-04-12,54.94,1,0.0
991,423,2024-05-08,56.84,3,5.0
992,423,2024-06-28,40.31,4,15.0
993,423,2024-07-22,54.49,1,0.0
994,424,2024-04-12,76.2,2,0.0
995,424,2024-04-19,57.24,2,0.0
996,425,2024-04-12,96.29,1,0.0
997,426,2024-04-12,74.76,3,0.0
998,426,2024-05-15,76.95,2,5.0
999,426,2024-06-24,81.2,2,15.0
1000,427,2024-04-12,94.79,1,0.0
1001,427,2024-05-02,77.96,3,15.0
1002,428,2024-04-13,65.25,5,0.0
1003,428,2024-06-09,46.35,4,0.0
1004,428,2024-06-25,69.52,4,0.0
1005,429,2024-04-13,77.63,2,0.0
1006,429,2024-05-12,82.2,4,0.0
1007,430,2024-04-13,53.45,4,0.0
1008,430,2024-05-16,55.72,4,10.0
1009,431,2024-04-13,40.0,5,0.0
1010,432,2024-04-13,55.4,3,0.0
1011,432,2024-05-06,41.62,3,15.0
1012,433,2024-04-13,63.72,4,0.0
1013,433,2024-06-12,66.32,2,0.0
1014,434,2024-04-13,69.59,5,0.0
1015,434,2024-04-29,54.99,1,0.0
1016,435,2024-04-14,75.87,5,0.0
1017,435,2024-05-05,60.72,3,15.0
1018,435,2024-06-10,73.39,3,10.0
1019,436,2024-04-14,59.64,3,0.0
1020,436,2024-06-02,45.21,1,15.0
1021,437,2024-04-14,81.11,1,0.0
1022,437,2024-05-31,57.88,2,20.0
1023,437,2024-06-27,57.16,4,5.0
1024,438,2024-04-14,87.19,2,0.0
1025,439,2024-04-14,51.09,2,0.0
1026,439,2024-05-07,46.92,3,0.0
1027,439,2024-05-25,40.98,4,20.0
1028,440,2024-04-14,87.57,1,0.0
1029,440,2024-05-24,70.51,3,20.0
1030,440,2024-06-01,95.09,1,0.0
1031,440,2024-07-07,90.37,3,0.0
1032,441,2024-04-14,85.04,3,0.0
1033,441,2024-05-18,78.35,2,0.0
1034,441,2024-06-26,66.16,2,20.0
1035,442,2024-04-15,66.48,2,0.0
1036,443,2024-04-15,34.14,5,0.0
1037,444,2024-04-15,41.95,5,0.0
1038,445,2024-04-15,76.07,5,0.0
1039,445,2024-05-06,74.36,2,10.0
1040,446,2024-04-15,45.49,2,0.0
1041,446,2024-05-02,43.4,2,20.0
1042,447,2024-04-15,81.26,5,0.0
1043,448,2024-04-15,42.96,3,0.0
1044,449,2024-04-15,51.13,4,0.0
1045,449,2024-05-25,55.67,4,5.0
1046,450,2024-04-15,48.79,2,0.0
1047,451,2024-04-15,87.06,1,0.0
1048,451,2024-06-06,80.3,2,0.0
1049,452,2024-04-15,77.39,1,0.0
1050,453,2024-04-16,51.68,2,0.0
1051,453,2024-05-03,51.98,2,20.0
1052,453,2024-05-20,49.53,2,5.0
1053,454,2024-04-16,81.48,3,0.0
1054,454,2024-05-10,61.61,1,5.0
1055,455,2024-04-17,34.6,2,0.0
1056,455,2024-05-03,33.52,3,20.0
1057,455,2024-05-17,31.43,1,10.0
1058,456,2024-04-17,85.41,2,0.0
1059,456,2024-05-01,78.28,4,10.0
1060,456,2024-06-25,90.89,3,0.0
1061,457,2024-04-17,39.16,4,0.0
1062,458,2024-04-17,88.92,1,0.0
1063,458,2024-05-04,93.41,4,15.0
1064,459,2024-04-17,80.57,5,0.0
1065,459,2024-06-09,75.84,3,10.0
1066,459,2024-07-28,72.34,4,15.0
1067,460,2024-04-17,88.71,1,0.0
1068,460,2024-06-09,88.09,3,0.0
1069,460,2024-08-08,71.01,1,0.0
1070,461,2024-04-17,80.76,1,0.0
1071,462,2024-04-18,68.98,2,0.0
1072,462,2024-05-22,66.65,4,0.0
1073,463,2024-04-18,47.94,5,0.0
1074,464,2024-04-18,83.48,1,0.0
1075,465,2024-04-18,84.42,1,0.0
1076,466,2024-04-18,51.2,3,0.0
1077,467,2024-04-18,75.69,4,0.0
1078,467,2024-06-05,76.84,4,20.0
1079,468,2024-04-19,92.72,4,0.0
1080,468,2024-06-01,71.61,3,15.0
1081,468,2024-07-04,94.64,4,15.0
1082,469,2024-04-19,57.69,3,0.0
1083,469,2024-05-11,46.77,1,20.0
1084,469,2024-07-01,63.25,2,0.0
1085,470,2024-04-19,94.69,5,0.0
1086,471,2024-04-19,95.93,4,0.0
1087,471,2024-05-27,100.02,3,0.0
1088,472,2024-04-20,52.82,3,0.0
1089,472,2024-06-12,38.88,3,5.0
1090,473,2024-04-20,68.39,2,0.0
1091,473,2024-06-11,61.15,4,0.0
1092,474,2024-04-21,33.34,3,0.0
1093,475,2024-04-22,48.84,1,0.0
1094,476,2024-04-22,72.84,5,0.0
1095,476,2024-05-31,71.39,3,10.0
1096,477,2024-04-22,83.26,4,0.0
1097,477,2024-05-04,61.3,4,10.0
1098,478,2024-04-22,89.06,2,0.0
1099,478,2024-05-23,66.03,3,15.0
1100,479,2024-04-22,86.45,3,0.0
1101,480,2024-04-23,91.75,1,0.0
1102,480,2024-05-09,88.72,1,0.0
1103,480,2024-07-08,89.73,2,0.0
1104,480,2024-09-04,72.15,3,0.0
1105,481,2024-04-23,78.3,1,0.0
1106,481,2024-05-28,67.79,2,10.0
1107,482,2024-04-23,74.6,2,0.0
1108,483,2024-04-23,81.58,3,0.0
1109,483,2024-05-23,69.0,3,0.0
1110,484,2024-04-23,68.03,1,0.0
1111,484,2024-06-21,74.46,2,0.0
1112,484,2024-08-17,74.44,4,15.0
1113,485,2024-04-23,71.72,1,0.0
1114,486,2024-04-23,82.95,4,0.0
1115,486,2024-06-22,59.83,4,10.0
1116,486,2024-07-26,60.21,1,0.0
1117,487,2024-04-23,95.18,5,0.0
1118,487,2024-06-14,72.26,3,15.0
1119,487,2024-08-06,77.14,1,0.0
1120,488,2024-04-24,51.62,4,0.0
1121,488,2024-05-29,42.53,3,15.0
1122,489,2024-04-24,44.03,2,0.0
1123,490,2024-04-24,76.87,2,0.0
1124,491,2024-04-24,44.65,1,0.0
1125,492,2024-04-25,43.8,1,0.0
1126,493,2024-04-25,65.9,5,0.0
1127,493,2024-05-12,65.44,2,0.0
1128,494,2024-04-25,57.02,1,0.0
1129,494,2024-05-09,47.48,4,0.0
1130,495,2024-04-25,60.35,4,0.0
1131,495,2024-06-01,45.59,2,0.0
1132,495,2024-06-30,46.53,3,5.0
1133,495,2024-07-18,48.53,2,0.0
1134,495,2024-09-04,57.53,4,0.0
1135,496,2024-04-25,68.68,5,0.0
1136,496,2024-06-09,49.75,1,10.0
1137,497,2024-04-25,40.95,3,0.0
1138,497,2024-05-02,44.45,1,10.0
1139,497,2024-06-02,33.68,3,20.0
1140,498,2024-04-25,70.46,2,0.0
1141,498,2024-06-10,63.36,2,10.0
1142,499,2024-04-26,49.08,1,0.0
1143,500,2024-04-26,53.99,5,0.0
1144,500,2024-05-14,57.04,2,15.0
1145,501,2024-04-26,78.63,1,0.0
1146,502,2024-04-27,42.56,3,0.0
1147,503,2024-04-27,42.49,1,0.0
1148,504,2024-04-27,53.47,5,0.0
1149,505,2024-04-27,35.81,2,0.0
1150,506,2024-04-27,93.1,4,0.0
1151,506,2024-06-01,100.32,1,15.0
1152,507,2024-04-28,72.51,2,0.0
1153,507,2024-05-20,78.61,2,5.0
1154,507,2024-05-30,77.34,1,5.0
1155,508,2024-04-28,75.52,3,0.0
1156,509,2024-04-29,64.39,5,0.0
1157,509,2024-05-14,56.61,3,0.0
1158,509,2024-06-17,54.78,1,5.0
1159,510,2024-04-29,69.72,1,0.0
1160,510,2024-06-05,65.81,4,0.0
1161,511,2024-04-29,55.78,5,0.0
1162,512,2024-04-29,83.46,1,0.0
1163,512,2024-06-12,83.39,2,10.0
1164,513,2024-04-30,53.16,5,0.0
1165,513,2024-05-26,45.4,1,0.0
1166,514,2024-04-30,46.8,4,0.0
1167,515,2024-05-01,44.45,5,0.0
1168,516,2024-05-01,36.93,1,0.0
1169,517,2024-05-01,65.33,4,0.0
1170,518,2024-05-01,59.54,3,0.0
1171,518,2024-05-21,53.47,1,10.0
1172,518,2024-06-21,46.58,1,15.0
1173,519,2024-05-01,67.41,1,0.0
1174,520,2024-05-01,38.48,2,0.0
1175,521,2024-05-01,46.88,3,0.0
1176,522,2024-05-01,46.37,1,0.0
1177,522,2024-06-15,37.03,3,15.0
1178,523,2024-05-01,54.07,5,0.0
1179,523,2024-06-18,53.78,4,0.0
1180,524,2024-05-01,55.95,4,0.0
1181,524,2024-06-30,59.33,4,20.0
1182,524,2024-07-07,53.19,1,5.0
1183,524,2024-08-25,54.6,1,0.0
1184,525,2024-05-02,46.7,2,0.0
1185,526,2024-05-02,81.42,1,0.0
1186,526,2024-05-29,62.44,3,15.0
1187,527,2024-05-02,66.98,5,0.0
1188,527,2024-06-14,53.89,1,20.0
1189,527,2024-07-03,72.34,4,10.0
1190,527,2024-08-12,73.56,4,5.0
1191,528,2024-05-02,97.28,1,0.0
1192,528,2024-07-01,83.2,1,0.0
1193,529,2024-05-02,86.04,4,0.0
1194,529,2024-05-18,75.44,1,20.0
1195,530,2024-05-02,96.27,2,0.0
1196,530,2024-05-09,103.92,3,0.0
1197,531,2024-05-02,33.07,3,0.0
1198,532,2024-05-02,75.98,2,0.0
1199,532,2024-06-02,57.84,1,0.0
1200,532,2024-07-19,59.09,4,15.0
1201,532,2024-08-23,55.29,3,0.0
1202,533,2024-05-02,61.47,2,0.0
1203,533,2024-05-16,59.87,1,5.0
1204,534,2024-05-02,91.29,3,0.0
1205,534,2024-05-18,96.82,2,15.0
1206,534,2024-05-25,84.45,4,20.0
1207,535,2024-05-03,72.39,2,0.0
1208,536,2024-05-03,72.87,5,0.0
1209,537,2024-05-03,94.83,4,0.0
1210,538,2024-05-04,76.87,3,0.0
1211,538,2024-06-27,61.12,3,5.0
1212,538,2024-08-13,67.8,4,0.0
1213,539,2024-05-05,53.36,2,0.0
1214,539,2024-06-21,52.95,3,5.0
1215,539,2024-06-29,46.57,2,0.0
1216,540,2024-05-05,92.04,4,0.0
1217,540,2024-06-15,95.78,2,5.0
1218,541,2024-05-05,93.92,2,0.0
1219,541,2024-06-07,83.05,4,5.0
1220,542,2024-08-04,75.3,3,0.0
1221,542,2024-09-22,64.72,2,15.0
1222,542,2024-11-13,58.46,3,0.0
1223,543,2024-08-04,88.42,3,0.0
1224,543,2024-08-20,78.53,4,10.0
1225,543,2024-10-19,95.7,4,20.0
1226,543,2024-11-08,73.84,4,0.0
1227,544,2024-08-04,66.54,2,0.0
1228,544,2024-08-24,56.85,2,15.0
1229,544,2024-10-17,64.69,2,20.0
1230,545,2024-08-05,119.96,2,0.0
1231,545,2024-09-01,106.46,2,20.0
1232,545,2024-10-17,128.74,1,10.0
1233,545,2024-12-13,87.11,1,0.0
1234,546,2024-08-05,112.38,1,0.0
1235,546,2024-09-03,87.79,2,0.0
1236,546,2024-09-14,94.98,4,0.0
1237,546,2024-11-05,86.54,1,0.0
1238,547,2024-08-05,74.37,2,0.0
1239,547,2024-08-19,67.89,4,10.0
1240,547,2024-09-30,70.76,3,15.0
1241,548,2024-08-06,110.74,2,0.0
1242,548,2024-08-22,117.79,1,0.0
1243,548,2024-09-22,98.46,2,5.0
1244,548,2024-11-20,93.57,2,5.0
1245,548,2024-11-28,120.5,3,15.0
1246,549,2024-08-06,80.37,3,0.0
1247,549,2024-08-21,76.32,4,15.0
1248,550,2024-08-06,46.23,1,0.0
1249,551,2024-08-07,118.85,2,0.0
1250,551,2024-09-28,120.88,1,20.0
1251,551,2024-11-25,106.72,4,10.0
1252,551,2024-12-18,92.32,1,0.0
1253,552,2024-08-07,58.86,2,0.0
1254,553,2024-08-07,86.18,4,0.0
1255,553,2024-08-31,86.18,4,20.0
1256,554,2024-08-07,123.1,5,0.0
1257,554,2024-09-22,86.7,1,10.0
1258,554,2024-10-11,130.71,4,5.0
1259,554,2024-11-30,99.48,3,5.0
1260,555,2024-08-07,56.73,4,0.0
1261,555,2024-09-05,56.03,2,10.0
1262,555,2024-09-29,41.6,1,5.0
1263,556,2024-08-08,123.78,5,0.0
1264,556,2024-08-23,126.56,2,0.0
1265,556,2024-09-22,89.86,2,10.0
1266,557,2024-08-09,88.23,1,0.0
1267,558,2024-08-09,43.12,3,0.0
1268,559,2024-08-09,48.07,5,0.0
1269,560,2024-08-09,99.48,3,0.0
1270,560,2024-08-23,71.87,2,0.0
1271,561,2024-08-10,108.25,1,0.0
1272,561,2024-09-13,110.05,2,0.0
1273,561,2024-09-25,92.53,2,15.0
1274,562,2024-08-10,116.02,2,0.0
1275,562,2024-10-01,89.85,1,0.0
1276,562,2024-11-09,81.51,2,0.0
1277,562,2024-12-20,107.92,1,0.0
1278,563,2024-08-10,78.56,2,0.0
1279,563,2024-09-06,78.76,2,0.0
1280,564,2024-08-11,51.33,5,0.0
1281,564,2024-09-13,46.33,2,0.0
1282,564,2024-11-11,43.01,1,0.0
1283,565,2024-08-11,88.21,3,0.0
1284,565,2024-08-22,79.17,1,15.0
1285,566,2024-08-11,102.23,4,0.0
1286,566,2024-10-05,108.31,1,5.0
1287,566,2024-11-01,95.61,1,0.0
1288,566,2024-12-24,105.9,3,5.0
1289,567,2024-08-12,125.48,4,0.0
1290,567,2024-10-05,97.39,2,10.0
1291,567,2024-11-03,108.4,3,5.0
1292,568,2024-08-13,108.39,4,0.0
1293,568,2024-08-29,82.03,4,20.0
1294,568,2024-09-06,113.74,3,20.0
1295,568,2024-10-23,82.35,1,0.0
1296,568,2024-12-21,104.56,2,0.0
1297,569,2024-08-13,97.46,2,0.0
1298,569,2024-09-14,86.63,3,0.0
1299,569,2024-10-22,83.51,3,0.0
1300,570,2024-08-14,122.38,2,0.0
1301,570,2024-10-06,110.1,2,5.0
1302,570,2024-11-24,88.59,1,0.0
1303,571,2024-08-14,105.99,4,0.0
1304,571,2024-08-30,84.16,2,5.0
1305,571,2024-09-06,114.76,2,15.0
1306,571,2024-10-02,103.19,1,5.0
1307,571,2024-11-11,86.14,3,15.0
1308,571,2024-12-18,76.87,3,5.0
1309,572,2024-08-14,55.57,2,0.0
1310,572,2024-09-10,54.2,3,20.0
1311,572,2024-10-04,51.24,3,10.0
1312,573,2024-08-14,81.53,2,0.0
1313,574,2024-08-14,70.7,5,0.0
