performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience,ctr,cvr,cpc,roas,cac,profit,profit_margin,year,month,month_name,week,day_of_week,day_name,quarter,is_weekend,season,spend_is_outlier,revenue_is_outlier,roas_is_outlier,cac_is_outlier,ctr_is_outlier,cvr_is_outlier
91,2024-03-05,2,15481,217,2,334.4,110.0,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.4017182352561204,0.9216589861751152,1.5410138248847924,0.32894736842105265,167.2,-224.39999999999998,-203.99999999999997,2024,3,March,10,1,Tuesday,1,0,Spring,False,False,False,False,False,False
92,2024-03-06,2,15156,208,2,327.39,132.77,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.3723937714436527,0.9615384615384616,1.5739903846153847,0.4055407923271939,163.695,-194.61999999999998,-146.58431874670478,2024,3,March,10,2,Wednesday,1,0,Spring,False,False,False,False,False,False
93,2024-03-07,2,17124,266,3,369.88,203.18,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.5533753795842093,1.1278195488721803,1.3905263157894736,0.5493132907970153,123.29333333333334,-166.7,-82.04547691701939,2024,3,March,10,3,Thursday,1,0,Spring,False,False,False,False,False,False
94,2024-03-08,2,22422,456,7,484.33,401.05,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.0337168852020335,1.5350877192982455,1.062127192982456,0.8280511221687693,69.19,-83.27999999999997,-20.76549058720857,2024,3,March,10,4,Friday,1,0,Spring,False,False,False,False,False,False
95,2024-03-09,2,15001,291,4,324.03,235.45,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.939870675288314,1.3745704467353952,1.1135051546391752,0.7266302502854675,81.0075,-88.57999999999998,-37.62157570609471,2024,3,March,10,5,Saturday,1,1,Spring,False,False,False,False,False,False
96,2024-03-10,2,13787,246,3,297.81,226.62,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.7842895481250454,1.2195121951219512,1.210609756097561,0.7609549712904201,99.27,-71.19,-31.413820492454324,2024,3,March,10,6,Sunday,1,1,Spring,False,False,False,False,False,False
97,2024-03-11,2,23951,520,9,517.36,489.6,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1710993277942467,1.7307692307692308,0.9949230769230769,0.946342972011752,57.48444444444445,-27.75999999999999,-5.669934640522873,2024,3,March,11,0,Monday,1,0,Spring,False,False,False,False,False,False
98,2024-03-12,2,18923,324,4,408.75,236.77,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.7122020821222852,1.2345679012345678,1.2615740740740742,0.5792538226299695,102.1875,-171.98,-72.63589137137305,2024,3,March,11,1,Tuesday,1,0,Spring,False,False,False,False,False,False
99,2024-03-13,2,13925,175,1,300.79,72.05,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.2567324955116697,0.5714285714285714,1.7188,0.23953588882609125,300.79,-228.74,-317.47397640527413,2024,3,March,11,2,Wednesday,1,0,Spring,False,False,False,True,False,False
100,2024-03-14,2,21464,418,6,463.64,352.87,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.9474468878121505,1.4354066985645932,1.1091866028708133,0.7610861875593133,77.27333333333333,-110.76999999999998,-31.391163884716743,2024,3,March,11,3,Thursday,1,0,Spring,False,False,False,False,False,False
101,2024-03-15,2,22703,467,8,490.4,530.75,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.056996872660001,1.7130620985010707,1.0501070663811563,1.082279771615008,61.3,40.35000000000002,7.6024493641074,2024,3,March,11,4,Friday,1,0,Spring,False,False,False,False,False,False
102,2024-03-16,2,13280,228,3,286.87,156.75,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.7168674698795179,1.3157894736842104,1.258201754385965,0.5464147523268379,95.62333333333333,-130.12,-83.01116427432217,2024,3,March,11,5,Saturday,1,1,Spring,False,False,False,False,False,False
103,2024-03-17,2,10345,138,1,223.45,74.96,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.3339777670372162,0.7246376811594203,1.6192028985507245,0.3354665473260237,223.45,-148.49,-198.09231590181435,2024,3,March,11,6,Sunday,1,1,Spring,False,False,False,False,False,False
104,2024-03-18,2,24639,550,10,532.22,661.85,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.2322334510329154,1.8181818181818181,0.9676727272727274,1.2435646912930742,53.222,129.63,19.586008914406587,2024,3,March,12,0,Monday,1,0,Spring,False,False,False,False,False,False
105,2024-03-19,2,23814,514,9,514.4,604.31,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1583942218862853,1.7509727626459144,1.0007782101167315,1.1747861586314152,57.15555555555555,89.90999999999997,14.878125465406825,2024,3,March,12,1,Tuesday,1,0,Spring,False,False,False,False,False,False
106,2024-03-20,2,15645,222,2,337.94,110.63,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.4189837008628956,0.9009009009009009,1.5222522522522521,0.3273658045806948,168.97,-227.31,-205.46867938172286,2024,3,March,12,2,Wednesday,1,0,Spring,False,False,False,False,False,False
107,2024-03-21,2,17551,279,3,379.11,226.12,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.5896530112244318,1.0752688172043012,1.3588172043010753,0.5964495792777822,126.37,-152.99,-67.65876525738547,2024,3,March,12,3,Thursday,1,0,Spring,False,False,False,False,False,False
108,2024-03-22,2,23357,495,8,504.51,595.03,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1192790169970457,1.6161616161616161,1.0192121212121212,1.1794216170145289,63.06375,90.51999999999998,15.212678352351979,2024,3,March,12,4,Friday,1,0,Spring,False,False,False,False,False,False
109,2024-03-23,2,17206,383,7,371.66,402.23,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.225967685691038,1.8276762402088773,0.9703916449086163,1.0822525964591292,53.09428571428572,30.569999999999993,7.600129279268078,2024,3,March,12,5,Saturday,1,1,Spring,False,False,False,False,False,False
110,2024-03-24,2,11796,180,2,254.81,109.35,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.5259409969481181,1.1111111111111112,1.4156111111111112,0.42914328323064244,127.405,-145.46,-133.02240512117055,2024,3,March,12,6,Sunday,1,1,Spring,False,False,False,False,False,False
111,2024-03-25,2,23166,487,8,500.4,599.9,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1022187688854355,1.642710472279261,1.0275154004106777,1.1988409272581935,62.55,99.5,16.58609768294716,2024,3,March,13,0,Monday,1,0,Spring,False,False,False,False,False,False
112,2024-03-26,2,18719,318,4,404.33,272.55,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.6988086970457825,1.257861635220126,1.2714779874213835,0.6740781045185864,101.0825,-131.77999999999997,-48.350761328196654,2024,3,March,13,1,Tuesday,1,0,Spring,False,False,False,False,False,False
113,2024-03-27,2,15722,224,2,339.6,152.35,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.4247551202137132,0.8928571428571428,1.5160714285714287,0.4486160188457008,169.8,-187.25000000000003,-122.9077781424352,2024,3,March,13,2,Wednesday,1,0,Spring,False,False,False,False,False,False
114,2024-03-28,2,24171,530,9,522.11,696.43,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1927102726407677,1.6981132075471699,0.9851132075471698,1.3338760031411003,58.01222222222222,174.31999999999994,25.03051275792254,2024,3,March,13,3,Thursday,1,0,Spring,False,False,False,False,False,False
115,2024-03-29,2,23531,502,8,508.28,599.33,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.133355998470103,1.593625498007968,1.0125099601593626,1.179133548437869,63.535,91.05000000000007,15.191964360202237,2024,3,March,13,4,Friday,1,0,Spring,False,False,False,False,False,False
116,2024-03-30,2,9924,127,1,214.37,71.15,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.279725916968964,0.7874015748031495,1.6879527559055119,0.33190278490460423,214.37,-143.22,-201.29304286718198,2024,3,March,13,5,Saturday,1,1,Spring,False,False,False,False,False,False
117,2024-03-31,2,12485,202,2,269.68,152.4,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.6179415298358029,0.9900990099009901,1.3350495049504951,0.5651142094334025,134.84,-117.28,-76.95538057742782,2024,3,March,13,6,Sunday,1,1,Spring,False,False,False,False,False,False
118,2024-04-01,2,23429,498,8,506.08,595.73,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1255708737035297,1.6064257028112447,1.0162248995983936,1.1771459057856466,63.26,89.65000000000003,15.04876370167694,2024,4,April,14,0,Monday,2,0,Spring,False,False,False,False,False,False
119,2024-04-02,2,23531,502,8,508.27,471.5,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.133355998470103,1.593625498007968,1.0124900398406373,0.9276565604895036,63.53375,-36.76999999999998,-7.798515376458108,2024,4,April,14,1,Tuesday,2,0,Spring,False,False,False,False,False,False
120,2024-04-03,2,23252,490,8,502.26,438.48,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1073456046791676,1.6326530612244898,1.0250204081632652,0.8730139768247521,62.7825,-63.77999999999997,-14.545703338806781,2024,4,April,14,2,Wednesday,2,0,Spring,False,False,False,False,False,False
121,2024-04-04,2,24261,534,9,524.06,668.91,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.2010634351428218,1.6853932584269662,0.9813857677902621,1.2763996488951648,58.22888888888888,144.85000000000002,21.654632162772273,2024,4,April,14,3,Thursday,2,0,Spring,False,False,False,False,False,False
122,2024-04-05,2,16530,247,3,357.05,219.69,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.4942528735632183,1.214574898785425,1.4455465587044536,0.6152919759137375,119.01666666666667,-137.36,-62.52446629341345,2024,4,April,14,4,Friday,2,0,Spring,False,False,False,False,False,False
123,2024-04-06,2,13552,238,3,292.74,179.8,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.756198347107438,1.2605042016806722,1.23,0.6141968982715037,97.58,-112.94,-62.81423804226919,2024,4,April,14,5,Saturday,2,1,Spring,False,False,False,False,False,False
124,2024-04-07,2,16343,346,6,353.02,347.5,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.1171143608884537,1.7341040462427744,1.0202890173410404,0.9843634921534191,58.836666666666666,-5.519999999999982,-1.5884892086330884,2024,4,April,14,6,Sunday,2,1,Spring,False,False,False,False,False,False
125,2024-04-08,2,14164,182,1,305.96,57.02,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.2849477548715051,0.5494505494505495,1.681098901098901,0.1863642306183815,305.96,-248.93999999999997,-436.58365485794445,2024,4,April,15,0,Monday,2,0,Spring,False,False,False,True,False,False
126,2024-04-09,2,17789,287,3,384.25,223.42,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.6133565686660296,1.0452961672473868,1.338850174216028,0.5814443721535458,128.08333333333334,-160.83,-71.98549816489125,2024,4,April,15,1,Tuesday,2,0,Spring,False,False,False,False,False,False
127,2024-04-10,2,25389,585,11,548.41,651.83,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.3041474654377883,1.8803418803418803,0.9374529914529914,1.1885815357123322,49.85545454545454,103.42000000000007,15.866100056763276,2024,4,April,15,2,Wednesday,2,0,Spring,False,False,False,False,False,False
128,2024-04-11,2,21516,420,6,464.76,374.35,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.9520356943669825,1.4285714285714286,1.1065714285714285,0.805469489629056,77.46,-90.40999999999997,-24.151195405369297,2024,4,April,15,3,Thursday,2,0,Spring,False,False,False,False,False,False
129,2024-04-12,2,25558,592,11,552.07,725.36,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.3163001799827843,1.8581081081081081,0.9325506756756757,1.3138913543572373,50.188181818181825,173.28999999999996,23.890206242417552,2024,4,April,15,4,Friday,2,0,Spring,False,False,False,False,False,False
130,2024-04-13,2,17542,398,7,378.91,384.99,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.268840497092692,1.7587939698492463,0.952035175879397,1.016046026760972,54.13,6.079999999999984,1.5792617990077622,2024,4,April,15,5,Saturday,2,1,Spring,False,False,False,False,False,False
131,2024-04-14,2,17801,410,7,384.52,396.5,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.3032413909330933,1.707317073170732,0.9378536585365853,1.0311557266202018,54.93142857142857,11.980000000000018,3.0214375788146324,2024,4,April,15,6,Sunday,2,1,Spring,False,False,False,False,False,False
132,2024-04-15,2,25337,582,11,547.29,647.92,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.297035955322256,1.8900343642611683,0.940360824742268,1.183869612088655,49.75363636363636,100.63,15.531238424496852,2024,4,April,16,0,Monday,2,0,Spring,False,False,False,False,False,False
133,2024-04-16,2,15173,208,2,327.74,126.6,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.3708561260133132,0.9615384615384616,1.575673076923077,0.38628180875083906,163.87,-201.14000000000001,-158.87835703001582,2024,4,April,16,1,Tuesday,2,0,Spring,False,False,False,False,False,False
134,2024-04-17,2,22552,461,7,487.14,421.09,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.0441645973749556,1.5184381778741864,1.056702819956616,0.864412694502607,69.59142857142857,-66.05000000000001,-15.685482913391441,2024,4,April,16,2,Wednesday,2,0,Spring,False,False,False,False,False,False
135,2024-04-18,2,21097,403,6,455.7,391.78,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.9102242024932454,1.488833746898263,1.1307692307692307,0.8597322800087777,75.95,-63.920000000000016,-16.315278983102765,2024,4,April,16,3,Thursday,2,0,Spring,False,False,False,False,False,False
136,2024-04-19,2,18467,309,4,398.89,267.97,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.673254995397195,1.2944983818770228,1.290906148867314,0.6717892150718244,99.7225,-130.91999999999996,-48.8562152479755,2024,4,April,16,4,Friday,2,0,Spring,False,False,False,False,False,False
137,2024-04-20,2,11840,181,2,255.75,140.86,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.5287162162162162,1.1049723756906076,1.4129834254143647,0.550772238514174,127.875,-114.88999999999999,-81.5632542950447,2024,4,April,16,5,Saturday,2,1,Spring,False,False,False,False,False,False
138,2024-04-21,2,9732,122,1,210.22,76.06,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.2535963830661734,0.819672131147541,1.7231147540983607,0.36181143563885454,210.22,-134.16,-176.38706284512227,2024,4,April,16,6,Sunday,2,1,Spring,False,False,False,False,False,False
139,2024-04-22,2,20290,373,5,438.28,353.53,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.8383440118284868,1.3404825737265416,1.1750134048257372,0.8066304645432144,87.65599999999999,-84.75,-23.972505869374594,2024,4,April,17,0,Monday,2,0,Spring,False,False,False,False,False,False
140,2024-04-23,2,22712,468,8,490.59,555.49,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.0605847129270867,1.7094017094017095,1.0482692307692307,1.1322896920035062,61.32375,64.90000000000003,11.68337863867937,2024,4,April,17,1,Tuesday,2,0,Spring,False,False,False,False,False,False
141,2024-04-24,2,18217,301,4,393.5,215.28,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.6523027940934292,1.3289036544850499,1.3073089700996678,0.5470902160101652,98.375,-178.22,-82.785209959123,2024,4,April,17,2,Wednesday,2,0,Spring,False,False,False,False,False,False
142,2024-04-25,2,21787,430,7,470.61,424.1,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.9736540138614769,1.627906976744186,1.0944418604651163,0.9011708208495357,67.23,-46.50999999999999,-10.966753124263143,2024,4,April,17,3,Thursday,2,0,Spring,False,False,False,False,False,False
143,2024-04-26,2,17618,281,3,380.57,222.15,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.5949597003065048,1.0676156583629894,1.3543416370106762,0.5837296686549124,126.85666666666667,-158.42,-71.31217645734863,2024,4,April,17,4,Friday,2,0,Spring,False,False,False,False,False,False
144,2024-04-27,2,15713,320,5,339.42,299.04,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.0365302615668557,1.5625,1.0606875,0.8810323493017501,67.884,-40.379999999999995,-13.503210272873192,2024,4,April,17,5,Saturday,2,1,Spring,False,False,False,False,False,False
145,2024-04-28,2,12294,195,2,265.56,125.24,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.586139580283065,1.0256410256410255,1.361846153846154,0.4716071697544811,132.78,-140.32,-112.0408815075056,2024,4,April,17,6,Sunday,2,1,Spring,False,False,False,False,False,False
146,2024-04-29,2,18671,316,4,403.31,238.75,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.6924642493706819,1.2658227848101267,1.2762974683544304,0.5919763953286554,100.8275,-164.56,-68.92565445026179,2024,4,April,18,0,Monday,2,0,Spring,False,False,False,False,False,False
147,2024-04-30,2,15397,215,2,332.6,125.86,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.3963759173865038,0.9302325581395349,1.5469767441860467,0.3784125075165364,166.3,-206.74,-164.26187827745113,2024,4,April,18,1,Tuesday,2,0,Spring,False,False,False,False,False,False
148,2024-05-01,2,25073,570,10,541.59,696.1,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.2733617835919118,1.7543859649122806,0.9501578947368422,1.2852896102217544,54.159000000000006,154.51,22.196523488004594,2024,5,May,18,2,Wednesday,2,0,Spring,False,False,False,False,False,False
149,2024-05-02,2,24626,550,10,531.93,680.03,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,2.233411841143507,1.8181818181818181,0.9671454545454544,1.2784200928693625,53.193,148.10000000000002,21.778450950693358,2024,5,May,18,3,Thursday,2,0,Spring,False,False,False,False,False,False
150,2024-05-03,2,17464,276,3,377.23,198.74,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.580393953275309,1.0869565217391304,1.3667753623188406,0.5268403891525064,125.74333333333334,-178.49,-89.81080809097313,2024,5,May,18,4,Friday,2,0,Spring,False,False,False,False,False,False
151,2024-05-04,2,9721,122,1,209.99,59.46,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.2550149161608888,0.819672131147541,1.7212295081967215,0.2831563407781323,209.99,-150.53,-253.16178943827782,2024,5,May,18,5,Saturday,2,1,Spring,False,False,False,False,False,False
152,2024-05-05,2,13299,229,3,287.26,201.24,2026-01-01T19:41:22.293473,Social Campaign 2,social,55+,1.721933979998496,1.3100436681222707,1.254410480349345,0.7005500243681683,95.75333333333333,-86.01999999999998,-42.744981117074126,2024,5,May,18,6,Sunday,2,1,Spring,False,False,False,False,False,False
153,2024-08-04,3,2965,113,3,259.44,251.43,2026-01-01T19:41:22.293473,Paid Search Campaign 3,paid_search,25-34,3.811129848229342,2.6548672566371683,2.295929203539823,0.9691258094357077,86.48,-8.009999999999991,-3.1857773535377603,2024,8,August,31,6,Sunday,3,1,Summer,False,False,False,False,False,False
