performance_id,date,campaign_id,impressions,clicks,conversions,spend,revenue,created_at,campaign_name,channel,target_audience
941,2024-08-16,16,146968,4356,180,367.42,13063.9,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
942,2024-08-17,16,100617,2916,118,251.54,10208.5,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
943,2024-08-18,16,61551,1091,27,153.88,1786.93,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
944,2024-08-19,16,94270,1792,47,235.68,2867.34,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
945,2024-08-20,16,131224,3473,128,328.06,10380.62,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
946,2024-08-21,16,90386,1647,42,225.97,3453.08,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
947,2024-08-22,16,116683,2746,90,291.71,6032.72,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
948,2024-08-23,16,102925,2136,62,257.31,5326.54,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
949,2024-08-24,16,63675,1168,30,159.19,2253.51,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
950,2024-08-25,16,75795,1655,50,189.49,4223.68,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
951,2024-08-26,16,141170,4019,160,352.93,11130.74,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
952,2024-08-27,16,131234,3473,128,328.09,10262.52,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
953,2024-08-28,16,110614,2467,77,276.54,5317.08,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
954,2024-08-29,16,97421,1914,52,243.55,4149.93,2026-01-01T19:41:22.548896,Email Campaign 16,email,55+
955,2024-06-15,17,10467,156,1,226.1,59.81,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
956,2024-06-16,17,9260,122,1,200.02,76.66,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
957,2024-06-17,17,22051,487,8,476.31,605.61,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
958,2024-06-18,17,19317,373,6,417.25,378.64,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
959,2024-06-19,17,17912,321,4,386.91,309.12,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
960,2024-06-20,17,22718,517,9,490.71,625.09,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
961,2024-06-21,17,21039,443,7,454.45,422.01,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
962,2024-06-22,17,11940,204,2,257.92,111.76,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
963,2024-06-23,17,11639,193,2,251.42,143.23,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
964,2024-06-24,17,17674,313,4,381.77,296.33,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
965,2024-06-25,17,15812,250,3,341.55,211.19,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
966,2024-06-26,17,21254,452,8,459.1,606.27,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
967,2024-06-27,17,18631,347,5,402.45,385.81,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
968,2024-06-28,17,18576,345,5,401.26,277.43,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
969,2024-06-29,17,10632,161,2,229.65,114.57,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
970,2024-06-30,17,13678,267,4,295.45,303.91,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
971,2024-07-01,17,21700,471,8,468.73,435.23,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
972,2024-07-02,17,20379,416,7,440.2,398.67,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
973,2024-07-03,17,15464,239,3,334.04,208.55,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
974,2024-07-04,17,19068,364,5,411.88,373.57,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
975,2024-07-05,17,14599,213,2,315.35,143.61,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
976,2024-07-06,17,14263,291,4,308.1,266.12,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
977,2024-07-07,17,12416,220,3,268.19,223.82,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
978,2024-07-08,17,16159,261,3,349.05,230.65,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
979,2024-07-09,17,12737,162,1,275.12,76.37,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
980,2024-07-10,17,22938,527,10,495.48,550.5,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
981,2024-07-11,17,23342,546,10,504.21,644.52,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
982,2024-07-12,17,15185,231,2,328.02,135.43,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
983,2024-07-13,17,10342,153,1,223.41,75.79,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
984,2024-07-14,17,12964,240,3,280.04,216.49,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
985,2024-07-15,17,16673,278,3,360.15,197.62,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
986,2024-07-16,17,16443,270,3,355.17,176.4,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
987,2024-07-17,17,18097,328,4,390.91,259.72,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
988,2024-07-18,17,13634,186,2,294.5,155.03,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
989,2024-07-19,17,17630,311,4,380.83,295.33,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
990,2024-07-20,17,15697,352,6,339.06,369.83,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
991,2024-07-21,17,11922,203,2,257.53,133.25,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
992,2024-07-22,17,14956,224,2,323.05,111.59,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
993,2024-07-23,17,15381,237,3,332.25,228.91,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
994,2024-07-24,17,18812,354,5,406.35,314.29,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
995,2024-07-25,17,14214,202,2,307.03,121.15,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
996,2024-07-26,17,16664,278,3,359.96,221.0,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
997,2024-07-27,17,12566,226,3,271.44,207.06,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
998,2024-07-28,17,13966,279,4,301.67,234.76,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
999,2024-07-29,17,21425,460,8,462.78,617.03,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
1000,2024-07-30,17,19486,380,6,420.91,388.53,2026-01-01T19:41:22.548896,Social Campaign 17,social,18-24
